,date,total_rides,month,dayofweek,year,unique_stations_364d,ebike_proportion_364d,temp_min_c,rain_sum_mm,snowfall_sum_cm
1406,2023-11-09,18303,11,3,2023,1601.0,0.5707562896356089,4.4,0.0,0.0
1407,2023-11-10,13408,11,4,2023,1602.0,0.5708224075787354,1.0,0.0,0.0
1408,2023-11-11,13697,11,5,2023,1604.0,0.5708142822095542,-0.5,0.0,0.0
1409,2023-11-12,12277,11,6,2023,1603.0,0.5708057094411336,3.2,0.0,0.0
1410,2023-11-13,15278,11,0,2023,1603.0,0.5707852952969918,3.4,0.0,0.0
1411,2023-11-14,17086,11,1,2023,1604.0,0.5707396682425445,0.1,0.0,0.0
1412,2023-11-15,17556,11,2,2023,1607.0,0.5707265361706896,4.5,0.0,0.0
1413,2023-11-16,18217,11,3,2023,1607.0,0.5706974694583239,5.7,0.0,0.0
1414,2023-11-17,13837,11,4,2023,1607.0,0.5706223681878386,0.6,0.3,0.0
1415,2023-11-18,13074,11,5,2023,1608.0,0.5705279015760595,-0.4,0.0,0.0
1416,2023-11-19,9995,11,6,2023,1608.0,0.5704253198021875,0.6,0.0,0.0
1417,2023-11-20,9174,11,0,2023,1608.0,0.5704008148305052,5.5,3.5,0.0
1418,2023-11-21,8843,11,1,2023,1608.0,0.5703793444267422,2.1,12.8,0.0
1419,2023-11-22,8868,11,2,2023,1608.0,0.5703449966307002,0.4,0.0,0.0
1420,2023-11-23,4417,11,3,2023,1608.0,0.5702946827879031,0.1,0.0,0.0
1421,2023-11-24,4395,11,4,2023,1608.0,0.5702295850454071,-1.1,0.0,0.0
1422,2023-11-25,5569,11,5,2023,1608.0,0.5701455425528138,-1.3,0.0,0.0
1423,2023-11-26,3147,11,6,2023,1608.0,0.5700768323017581,-1.9,1.6,2.03
1424,2023-11-27,6986,11,0,2023,1607.0,0.5700047593430093,-8.0,0.0,0.0
1425,2023-11-28,7715,11,1,2023,1607.0,0.5698872520340312,-9.9,0.0,0.0
1426,2023-11-29,10322,11,2,2023,1607.0,0.5698003028448055,-7.7,0.0,0.0
1427,2023-11-30,13269,11,3,2023,1607.0,0.569742878090835,-0.1,0.0,0.0
1428,2023-12-01,5420,12,4,2023,1609.0,0.5696102719126361,5.1,10.4,0.0
1429,2023-12-02,9283,12,5,2023,1609.0,0.5694862670514004,4.2,0.9,0.0
1430,2023-12-03,6076,12,6,2023,1609.0,0.5694268869024469,2.3,5.7,0.0
1431,2023-12-04,9754,12,0,2023,1610.0,0.5693431496630096,1.0,0.0,0.0
1432,2023-12-05,7852,12,1,2023,1610.0,0.5692695685200317,0.0,4.4,1.61
1433,2023-12-06,10430,12,2,2023,1610.0,0.5691619327203749,0.0,0.0,0.0
1434,2023-12-07,12688,12,3,2023,1610.0,0.5690296456466477,1.3,0.0,0.0
1435,2023-12-08,13086,12,4,2023,1610.0,0.5689738554353574,5.7,0.0,0.0
1436,2023-12-09,9810,12,5,2023,1610.0,0.5688449222366105,1.5,5.7,0.0
1437,2023-12-10,6289,12,6,2023,1610.0,0.5687970935110707,-0.9,0.0,0.0
1438,2023-12-11,8400,12,0,2023,1610.0,0.5687287426435879,-1.9,0.0,0.0
1439,2023-12-12,9366,12,1,2023,1609.0,0.568658882050573,-1.1,0.0,0.0
1440,2023-12-13,9690,12,2,2023,1610.0,0.5685852124958243,-2.1,0.0,0.0
1441,2023-12-14,11030,12,3,2023,1613.0,0.5685315116399807,-0.6,0.0,0.0
1442,2023-12-15,11051,12,4,2023,1613.0,0.568513189315982,0.1,0.0,0.0
1443,2023-12-16,3971,12,5,2023,1613.0,0.5684863449966091,4.3,4.0,0.0
1444,2023-12-17,6208,12,6,2023,1613.0,0.5684261560822478,2.2,0.0,0.0
1445,2023-12-18,6561,12,0,2023,1612.0,0.5683871637760931,-5.4,0.0,0.0
1446,2023-12-19,7081,12,1,2023,1612.0,0.5683246497115272,-8.4,0.0,0.0
1447,2023-12-20,8612,12,2,2023,1611.0,0.568248509047472,-0.6,0.0,0.0
1448,2023-12-21,8546,12,3,2023,1611.0,0.5682271996845311,2.4,0.0,0.0
1449,2023-12-22,4366,12,4,2023,1610.0,0.5682740813935346,3.8,8.2,0.0
1450,2023-12-23,4839,12,5,2023,1610.0,0.5682971268852212,5.8,0.0,0.0
1451,2023-12-24,4213,12,6,2023,1611.0,0.5683064393613871,8.4,0.0,0.0
1452,2023-12-25,1896,12,0,2023,1612.0,0.5682899290266026,8.5,4.4,0.0
1453,2023-12-26,4465,12,1,2023,1612.0,0.5682597872084905,0.8,0.1,0.0
1454,2023-12-27,6001,12,2,2023,1612.0,0.5682378872195077,0.2,0.0,0.0
1455,2023-12-28,3888,12,3,2023,1611.0,0.5682596465698201,2.4,4.1,0.0
1456,2023-12-29,4877,12,4,2023,1611.0,0.5682635328041444,-0.2,1.7,0.0
1457,2023-12-30,5073,12,5,2023,1612.0,0.5682459234623216,-1.4,0.0,0.0
1458,2023-12-31,2991,12,6,2023,1612.0,0.5682812688437707,-0.4,1.7,0.84
1459,2024-01-01,3643,1,0,2024,1611.0,0.5683216219752111,-1.9,0.2,0.0
1460,2024-01-02,6532,1,1,2024,1612.0,0.5683594394601751,-2.8,0.0,0.0
1461,2024-01-03,7462,1,2,2024,1613.0,0.5684513769033568,-0.6,0.0,0.0
1462,2024-01-04,8114,1,3,2024,1614.0,0.5684229113433708,-1.2,0.0,0.0
1463,2024-01-05,7377,1,4,2024,1613.0,0.5684016452780117,-1.8,0.0,0.0
1464,2024-01-06,3536,1,5,2024,1613.0,0.5683964157019793,-0.3,3.0,1.26
1465,2024-01-07,4440,1,6,2024,1614.0,0.5683631086566194,-1.2,0.2,0.21
1466,2024-01-08,8043,1,0,2024,1615.0,0.5683320501377356,-0.4,0.3,0.0
1467,2024-01-09,3257,1,1,2024,1615.0,0.5683631123272694,0.4,13.9,8.33
1468,2024-01-10,7865,1,2,2024,1616.0,0.5683524518418278,-1.7,0.4,0.0
1469,2024-01-11,8350,1,3,2024,1616.0,0.568325765812248,-2.0,0.5,0.0
1470,2024-01-12,2056,1,4,2024,1616.0,0.5683125333357302,-1.0,10.2,9.38
1471,2024-01-13,1929,1,5,2024,1616.0,0.568324146312296,-16.0,1.7,2.03
1472,2024-01-14,578,1,6,2024,1615.0,0.5682687467515726,-23.6,0.0,0.0
1473,2024-01-15,706,1,0,2024,1615.0,0.5682020120192007,-24.0,0.0,0.0
1474,2024-01-16,1103,1,1,2024,1616.0,0.568116287978528,-21.2,0.0,0.0
1475,2024-01-17,2897,1,2,2024,1616.0,0.5680107687472299,-16.4,0.0,0.0
1476,2024-01-18,4486,1,3,2024,1616.0,0.567921051323541,-11.3,0.9,0.42
1477,2024-01-19,2649,1,4,2024,1616.0,0.5679165565108559,-14.6,0.3,0.98
1478,2024-01-20,2320,1,5,2024,1616.0,0.5679046048320918,-16.3,0.0,0.0
1479,2024-01-21,2038,1,6,2024,1616.0,0.5678724721636286,-16.0,0.0,0.0
1480,2024-01-22,4390,1,0,2024,1616.0,0.5678698078807015,-6.3,0.0,0.0
1481,2024-01-23,3837,1,1,2024,1615.0,0.5678646271548332,0.1,7.8,0.0
1482,2024-01-24,4893,1,2,2024,1615.0,0.5678166720568878,0.8,5.2,0.0
1483,2024-01-25,6100,1,3,2024,1614.0,0.5677597007071442,1.3,9.0,0.0
1484,2024-01-26,4765,1,4,2024,1615.0,0.5677554600979379,1.9,7.4,0.0
1485,2024-01-27,4416,1,5,2024,1615.0,0.5677058309876899,1.1,0.0,0.0
1486,2024-01-28,4317,1,6,2024,1615.0,0.5676522019699183,1.0,1.1,0.0
1487,2024-01-29,6987,1,0,2024,1615.0,0.5675459522154541,-0.7,0.0,0.0
1488,2024-01-30,7558,1,1,2024,1615.0,0.5674091894932476,1.1,0.7,0.0
1489,2024-01-31,7913,1,2,2024,1616.0,0.5672310666942766,1.1,0.0,0.0
1490,2024-02-01,8677,2,3,2024,1616.0,0.5668643398332958,0.7,0.0,0.0
1491,2024-02-02,6598,2,4,2024,1617.0,0.5665244516395707,0.1,0.0,0.0
1492,2024-02-03,5355,2,5,2024,1617.0,0.5662575954344482,-0.6,0.0,0.0
1493,2024-02-04,4978,2,6,2024,1618.0,0.5660575021325822,-0.2,0.0,0.0
1494,2024-02-05,6258,2,0,2024,1618.0,0.5658280534217153,0.5,0.0,0.0
1495,2024-02-06,7777,2,1,2024,1618.0,0.5656108764515199,0.2,0.0,0.0
1496,2024-02-07,8230,2,2,2024,1618.0,0.5654061133165382,-0.5,0.0,0.0
1497,2024-02-08,8874,2,3,2024,1617.0,0.5651081553826346,4.2,0.8,0.0
1498,2024-02-09,9555,2,4,2024,1617.0,0.5648382359003641,3.3,0.0,0.0
1499,2024-02-10,6222,2,5,2024,1617.0,0.5646616384014811,0.2,0.0,0.0
1500,2024-02-11,5509,2,6,2024,1618.0,0.5645160065254917,-1.1,0.0,0.0
1501,2024-02-12,6944,2,0,2024,1618.0,0.5643404713783693,-3.5,0.0,0.0
1502,2024-02-13,7827,2,1,2024,1617.0,0.564154347681841,-0.8,0.0,0.0
1503,2024-02-14,8571,2,2,2024,1617.0,0.5639568517949384,-2.9,0.0,0.0
1504,2024-02-15,7575,2,3,2024,1617.0,0.563764747713028,-0.5,0.5,0.0
1505,2024-02-16,5898,2,4,2024,1617.0,0.5636047381507748,-2.5,0.0,0.0
1506,2024-02-17,3644,2,5,2024,1617.0,0.5635255175585937,-10.8,0.0,0.0
1507,2024-02-18,5105,2,6,2024,1617.0,0.5634758702312193,-5.7,0.0,0.0
1508,2024-02-19,6992,2,0,2024,1617.0,0.5633279330643406,-3.7,0.0,0.0
1509,2024-02-20,10029,2,1,2024,1616.0,0.5631332923405127,-0.3,0.0,0.0
1510,2024-02-21,12070,2,2,2024,1616.0,0.5629199416689419,5.0,0.0,0.0
1511,2024-02-22,10154,2,3,2024,1616.0,0.5626894898614081,5.5,0.0,0.0
1512,2024-02-23,7184,2,4,2024,1617.0,0.5625194900251052,-2.1,1.5,2.1
1513,2024-02-24,4152,2,5,2024,1617.0,0.5624241715783386,-5.1,0.0,0.0
1514,2024-02-25,8459,2,6,2024,1616.0,0.562222428637542,-0.5,0.0,0.0
1515,2024-02-26,11904,2,0,2024,1616.0,0.5619314799252824,2.6,0.0,0.0
1516,2024-02-27,13188,2,1,2024,1616.0,0.5616160685398827,12.3,1.7,0.0
1517,2024-02-28,6587,2,2,2024,1616.0,0.5614967222613824,-5.5,0.6,0.42
1518,2024-02-29,8492,2,3,2024,1616.0,0.5613441464290114,-6.0,0.0,0.0
1519,2024-03-01,8365,3,4,2024,1615.0,0.561201940427618,-0.4,0.0,0.0
1520,2024-03-02,12257,3,5,2024,1615.0,0.5610249850551684,1.4,0.0,0.0
1521,2024-03-03,14487,3,6,2024,1615.0,0.5608229809375419,5.5,0.0,0.0
1522,2024-03-04,12755,3,0,2024,1615.0,0.5606563537551771,8.0,1.2,0.0
1523,2024-03-05,8109,3,1,2024,1615.0,0.5605633791294142,3.6,12.8,0.0
1524,2024-03-06,9895,3,2,2024,1615.0,0.5604483552480872,3.0,0.0,0.0
1525,2024-03-07,10302,3,3,2024,1615.0,0.5603409325556243,2.6,0.0,0.0
1526,2024-03-08,3517,3,4,2024,1615.0,0.5602662555113656,4.2,17.0,0.0
1527,2024-03-09,8779,3,5,2024,1613.0,0.5601278242774094,0.4,0.0,0.0
1528,2024-03-10,7068,3,6,2024,1614.0,0.5600394024708105,-0.7,0.0,0.0
1529,2024-03-11,12791,3,0,2024,1614.0,0.5598811081572357,0.0,0.0,0.0
1530,2024-03-12,15735,3,1,2024,1614.0,0.5596997942019268,7.7,0.0,0.0
1531,2024-03-13,13480,3,2,2024,1614.0,0.5596184565518754,8.3,0.0,0.0
1532,2024-03-14,7617,3,3,2024,1613.0,0.5595624298409705,4.3,10.1,0.0
1533,2024-03-15,10694,3,4,2024,1613.0,0.5594957061761753,2.4,0.0,0.0
1534,2024-03-16,13774,3,5,2024,1613.0,0.5595135183292036,3.0,0.0,0.0
1535,2024-03-17,6307,3,6,2024,1613.0,0.5594663590451149,-0.9,0.0,0.0
1536,2024-03-18,7687,3,0,2024,1614.0,0.5593688372549092,-3.3,0.0,0.0
1537,2024-03-19,11562,3,1,2024,1614.0,0.5593191997999968,-1.0,0.0,0.0
1538,2024-03-20,9553,3,2,2024,1615.0,0.559289460928345,-0.8,0.0,0.0
1539,2024-03-21,9362,3,3,2024,1614.0,0.5592346028595714,-2.8,0.0,0.0
1540,2024-03-22,5128,3,4,2024,1616.0,0.5591584338779071,-1.3,3.5,2.45
1541,2024-03-23,7259,3,5,2024,1617.0,0.5591026515453648,-0.7,0.0,0.0
1542,2024-03-24,6992,3,6,2024,1618.0,0.5590650992341686,-0.2,0.0,0.0
1543,2024-03-25,9902,3,0,2024,1618.0,0.5589940410676031,4.2,9.9,0.0
1544,2024-03-26,9171,3,1,2024,1619.0,0.5589738078941643,0.3,1.7,0.0
1545,2024-03-27,9762,3,2,2024,1619.0,0.5588854466226768,-1.2,0.0,0.0
1546,2024-03-28,11923,3,3,2024,1620.0,0.5588020201621349,-0.6,0.0,0.0
1547,2024-03-29,10506,3,4,2024,1623.0,0.5587264608813822,0.4,0.2,0.0
1548,2024-03-30,10478,3,5,2024,1626.0,0.5586229803221884,3.8,8.0,0.0
1549,2024-03-31,6061,3,6,2024,1627.0,0.5585504023244507,2.9,7.1,0.0
1550,2024-04-01,6361,4,0,2024,1627.0,0.5585256231224028,4.9,11.0,0.0
1551,2024-04-02,7477,4,1,2024,1627.0,0.5584541629810033,2.1,2.5,0.0
1552,2024-04-03,4766,4,2,2024,1626.0,0.5583568656845798,1.0,8.2,2.59
1553,2024-04-04,8487,4,3,2024,1626.0,0.5582505337011971,2.0,1.9,0.14
1554,2024-04-05,10550,4,4,2024,1628.0,0.5581922377958434,0.9,0.0,0.0
1555,2024-04-06,12902,4,5,2024,1629.0,0.5581198015968318,0.3,0.0,0.0
1556,2024-04-07,4654,4,6,2024,1630.0,0.558066069264898,4.3,4.5,0.0
1557,2024-04-08,16700,4,0,2024,1631.0,0.5580003947504328,7.5,0.0,0.0
1558,2024-04-09,16595,4,1,2024,1633.0,0.5578417368099338,9.4,0.0,0.0
1559,2024-04-10,16160,4,2,2024,1632.0,0.557736985133479,6.0,0.0,0.0
1560,2024-04-11,11076,4,3,2024,1635.0,0.557600629337737,8.6,1.1,0.0
1561,2024-04-12,12888,4,4,2024,1634.0,0.5574403147950159,7.9,0.0,0.0
1562,2024-04-13,21400,4,5,2024,1637.0,0.5572857180240638,4.5,0.0,0.0
1563,2024-04-14,24480,4,6,2024,1639.0,0.5571771735234443,12.6,0.0,0.0
1564,2024-04-15,17448,4,0,2024,1639.0,0.5570506865548177,8.2,0.0,0.0
1565,2024-04-16,14061,4,1,2024,1642.0,0.5569590485833034,8.8,0.6,0.0
1566,2024-04-17,14926,4,2,2024,1641.0,0.5569412732206083,11.1,0.0,0.0
1567,2024-04-18,13178,4,3,2024,1645.0,0.5568046789322182,7.2,0.9,0.0
1568,2024-04-19,15293,4,4,2024,1644.0,0.5566599891156809,5.1,0.0,0.0
1569,2024-04-20,11854,4,5,2024,1647.0,0.5565898701754854,0.6,0.0,0.0
1570,2024-04-21,13342,4,6,2024,1648.0,0.5565116031810996,0.0,0.0,0.0
1571,2024-04-22,15218,4,0,2024,1648.0,0.5563879093943126,3.4,0.0,0.0
1572,2024-04-23,15592,4,1,2024,1649.0,0.5563631376851343,6.2,0.5,0.0
1573,2024-04-24,12341,4,2,2024,1649.0,0.556298119858628,1.1,0.0,0.0
1574,2024-04-25,15407,4,3,2024,1651.0,0.5562308315407891,0.5,0.0,0.0
1575,2024-04-26,10004,4,4,2024,1652.0,0.556126203373296,6.1,4.4,0.0
1576,2024-04-27,22672,4,5,2024,1652.0,0.5561122977995945,14.7,1.4,0.0
1577,2024-04-28,14053,4,6,2024,1653.0,0.5560365205663752,16.3,14.0,0.0
1578,2024-04-29,14073,4,0,2024,1653.0,0.555954938574828,12.4,11.2,0.0
1579,2024-04-30,20566,4,1,2024,1653.0,0.5558758757040675,8.4,0.0,0.0
1580,2024-05-01,20913,5,2,2024,1658.0,0.5557942082721645,13.8,0.0,0.0
1581,2024-05-02,15767,5,3,2024,1662.0,0.5557164772890947,10.7,7.0,0.0
1582,2024-05-03,17755,5,4,2024,1663.0,0.5556008644778776,8.9,1.0,0.0
1583,2024-05-04,23049,5,5,2024,1662.0,0.5554918019210474,8.4,1.0,0.0
1584,2024-05-05,16470,5,6,2024,1662.0,0.5554396714285831,8.3,0.0,0.0
1585,2024-05-06,18008,5,0,2024,1663.0,0.5552857225514717,8.1,0.0,0.0
1586,2024-05-07,14957,5,1,2024,1664.0,0.5551844316464097,11.9,4.4,0.0
1587,2024-05-08,21870,5,2,2024,1664.0,0.5550150818759644,10.9,0.0,0.0
1588,2024-05-09,8893,5,3,2024,1665.0,0.5549747414237368,9.7,6.3,0.0
1589,2024-05-10,19054,5,4,2024,1666.0,0.554906575097979,7.5,0.0,0.0
1590,2024-05-11,20504,5,5,2024,1669.0,0.5547639258859283,9.8,0.0,0.0
1591,2024-05-12,21190,5,6,2024,1668.0,0.5545423213297702,8.8,0.0,0.0
1592,2024-05-13,14499,5,0,2024,1669.0,0.5544668311927954,14.4,4.1,0.0
1593,2024-05-14,14568,5,1,2024,1668.0,0.5544890342660876,11.0,0.2,0.0
1594,2024-05-15,19252,5,2,2024,1670.0,0.5544076841593883,11.0,0.0,0.0
1595,2024-05-16,20548,5,3,2024,1672.0,0.5543238331625155,9.6,0.0,0.0
1596,2024-05-17,23293,5,4,2024,1672.0,0.5541697933310653,14.7,0.0,0.0
1597,2024-05-18,29444,5,5,2024,1674.0,0.553979580418951,14.4,0.0,0.0
1598,2024-05-19,24279,5,6,2024,1672.0,0.5537907401897569,15.0,0.0,0.0
1599,2024-05-20,18050,5,0,2024,1672.0,0.5537231421143809,14.5,0.0,0.0
1600,2024-05-21,22744,5,1,2024,1671.0,0.5536325630643281,15.7,0.0,0.0
1601,2024-05-22,23854,5,2,2024,1670.0,0.553451366388731,16.3,0.0,0.0
1602,2024-05-23,24384,5,3,2024,1668.0,0.5532847924909676,12.8,0.0,0.0
1603,2024-05-24,18215,5,4,2024,1667.0,0.5531518297942722,16.3,1.1,0.0
1604,2024-05-25,27556,5,5,2024,1668.0,0.552927685978316,13.4,0.0,0.0
1605,2024-05-26,10312,5,6,2024,1668.0,0.5527653843969107,13.5,4.4,0.0
1606,2024-05-27,16794,5,0,2024,1669.0,0.5526812889238814,14.0,0.0,0.0
1607,2024-05-28,15338,5,1,2024,1670.0,0.5525997725804187,12.5,3.2,0.0
1608,2024-05-29,20851,5,2,2024,1671.0,0.552557769130796,9.8,1.2,0.0
1609,2024-05-30,21138,5,3,2024,1672.0,0.5524594246899603,8.2,0.0,0.0
1610,2024-05-31,25132,5,4,2024,1669.0,0.552441212337907,9.9,0.0,0.0
1611,2024-06-01,8080,6,5,2024,1669.0,0.5524369823995429,15.2,7.9,0.0
1612,2024-06-02,24840,6,6,2024,1669.0,0.5524537825761646,14.4,0.1,0.0
1613,2024-06-03,21746,6,0,2024,1670.0,0.5523960539888589,13.6,0.0,0.0
1614,2024-06-04,21906,6,1,2024,1670.0,0.5523688361389083,19.7,0.1,0.0
1615,2024-06-05,24431,6,2,2024,1673.0,0.5522587684455125,19.2,11.5,0.0
1616,2024-06-06,24178,6,3,2024,1676.0,0.552242841886133,16.2,0.0,0.0
1617,2024-06-07,25132,6,4,2024,1677.0,0.5521875938020763,13.7,0.0,0.0
1618,2024-06-08,21062,6,5,2024,1677.0,0.5520252854919013,13.0,2.5,0.0
1619,2024-06-09,27731,6,6,2024,1679.0,0.5519473665911709,12.5,0.0,0.0
1620,2024-06-10,18823,6,0,2024,1679.0,0.5517936871650615,12.3,0.0,0.0
1621,2024-06-11,22515,6,1,2024,1679.0,0.5516990431649921,9.2,0.0,0.0
1622,2024-06-12,25074,6,2,2024,1680.0,0.5515635578640126,16.6,0.0,0.0
1623,2024-06-13,24013,6,3,2024,1681.0,0.5513607750344154,20.5,0.2,0.0
1624,2024-06-14,26412,6,4,2024,1684.0,0.5511322120882124,16.0,0.0,0.0
1625,2024-06-15,30966,6,5,2024,1683.0,0.5509253611310136,14.5,0.0,0.0
1626,2024-06-16,23047,6,6,2024,1685.0,0.5507935812991793,19.3,0.0,0.0
1627,2024-06-17,21427,6,0,2024,1687.0,0.5507788349957516,23.4,0.0,0.0
1628,2024-06-18,24389,6,1,2024,1689.0,0.5506522427379564,24.7,0.0,0.0
1629,2024-06-19,27664,6,2,2024,1690.0,0.5505245836996512,23.9,0.0,0.0
1630,2024-06-20,22604,6,3,2024,1692.0,0.5504248049702595,17.9,0.6,0.0
1631,2024-06-21,28040,6,4,2024,1695.0,0.5503365187197912,17.9,0.0,0.0
1632,2024-06-22,29461,6,5,2024,1695.0,0.5504029098202915,19.6,0.0,0.0
1633,2024-06-23,24474,6,6,2024,1694.0,0.5502852978443242,19.3,19.3,0.0
1634,2024-06-24,22308,6,0,2024,1694.0,0.5501550162052049,17.6,0.5,0.0
1635,2024-06-25,18690,6,1,2024,1694.0,0.5500326430342415,21.9,0.4,0.0
1636,2024-06-26,25220,6,2,2024,1694.0,0.5498423335544236,18.2,0.0,0.0
1637,2024-06-27,25916,6,3,2024,1694.0,0.549706952067953,16.0,0.0,0.0
1638,2024-06-28,15311,6,4,2024,1699.0,0.5495816959694767,17.1,4.1,0.0
1639,2024-06-29,28774,6,5,2024,1699.0,0.5496006310810738,21.6,0.6,0.0
1640,2024-06-30,25335,6,6,2024,1701.0,0.5497006153485129,14.9,0.0,0.0
1641,2024-07-01,21527,7,0,2024,1703.0,0.549631839325858,14.1,0.0,0.0
1642,2024-07-02,23007,7,1,2024,1705.0,0.5496264912430275,16.6,0.0,0.0
1643,2024-07-03,25016,7,2,2024,1706.0,0.5496913844348886,21.7,0.4,0.0
1644,2024-07-04,23556,7,3,2024,1710.0,0.5497584078563974,20.7,0.1,0.0
1645,2024-07-05,26041,7,4,2024,1709.0,0.5497851705890208,19.3,0.0,0.0
1646,2024-07-06,29859,7,5,2024,1711.0,0.5498988275215548,17.8,0.0,0.0
1647,2024-07-07,17401,7,6,2024,1712.0,0.5499133995785398,17.8,1.9,0.0
1648,2024-07-08,20382,7,0,2024,1711.0,0.5498395873419266,19.9,0.0,0.0
1649,2024-07-09,14987,7,1,2024,1711.0,0.5498319536153057,20.2,10.3,0.0
1650,2024-07-10,21613,7,2,2024,1709.0,0.5497289369896372,18.3,10.4,0.0
1651,2024-07-11,23906,7,3,2024,1710.0,0.5496667341769848,17.9,0.2,0.0
1652,2024-07-12,26246,7,4,2024,1710.0,0.549526023989294,18.3,0.0,0.0
1653,2024-07-13,30271,7,5,2024,1713.0,0.5493188397787883,19.1,0.0,0.0
1654,2024-07-14,19405,7,6,2024,1717.0,0.5492658728966362,20.1,8.6,0.0
1655,2024-07-15,20453,7,0,2024,1718.0,0.5492419105256587,20.4,7.1,0.0
1656,2024-07-16,23315,7,1,2024,1719.0,0.5491436993086343,20.4,0.0,0.0
1657,2024-07-17,25801,7,2,2024,1719.0,0.5490373775311271,18.3,0.0,0.0
1658,2024-07-18,25004,7,3,2024,1719.0,0.5489457305723593,16.4,0.0,0.0
1659,2024-07-19,27469,7,4,2024,1720.0,0.548820244968004,14.8,0.0,0.0
1660,2024-07-20,31741,7,5,2024,1726.0,0.5486997099014795,16.5,0.0,0.0
1661,2024-07-21,26566,7,6,2024,1726.0,0.5486254009381543,17.6,0.0,0.0
1662,2024-07-22,23085,7,0,2024,1726.0,0.5485612704106962,18.2,0.0,0.0
1663,2024-07-23,22056,7,1,2024,1727.0,0.5484856015798798,18.8,0.3,0.0
1664,2024-07-24,24349,7,2,2024,1727.0,0.5483801746329345,19.6,0.0,0.0
1665,2024-07-25,25983,7,3,2024,1728.0,0.5482745325974359,18.1,0.0,0.0
1666,2024-07-26,27121,7,4,2024,1728.0,0.5481435413348825,15.0,0.0,0.0
1667,2024-07-27,31560,7,5,2024,1729.0,0.5481824693636546,17.1,0.0,0.0
1668,2024-07-28,19840,7,6,2024,1730.0,0.5481896226979535,19.8,0.8,0.0
1669,2024-07-29,17993,7,0,2024,1730.0,0.5482064876660547,21.4,1.2,0.0
1670,2024-07-30,24726,7,1,2024,1731.0,0.5482399705655974,20.6,0.0,0.0
1671,2024-07-31,27568,7,2,2024,1733.0,0.5483229447729716,21.9,0.0,0.0
1672,2024-08-01,24085,8,3,2024,1733.0,0.5484790872536781,22.0,3.2,0.0
1673,2024-08-02,26771,8,4,2024,1735.0,0.5487264546976315,21.1,0.8,0.0
1674,2024-08-03,31585,8,5,2024,1735.0,0.5487619721853297,20.9,0.0,0.0
1675,2024-08-04,26208,8,6,2024,1734.0,0.5488049549411294,20.6,0.0,0.0
1676,2024-08-05,19925,8,0,2024,1735.0,0.5489462538484424,22.7,0.1,0.0
1677,2024-08-06,20134,8,1,2024,1736.0,0.5490331520598011,19.9,0.2,0.0
1678,2024-08-07,25670,8,2,2024,1735.0,0.549043355700739,20.3,0.0,0.0
1679,2024-08-08,24695,8,3,2024,1739.0,0.5491781652808491,17.2,0.0,0.0
1680,2024-08-09,26450,8,4,2024,1739.0,0.5492978852317831,15.7,0.0,0.0
1681,2024-08-10,32267,8,5,2024,1741.0,0.5495601617562877,13.4,0.0,0.0
1682,2024-08-11,28536,8,6,2024,1743.0,0.5496317782005161,13.8,0.0,0.0
1683,2024-08-12,21499,8,0,2024,1744.0,0.5495822477051667,14.2,0.0,0.0
1684,2024-08-13,24558,8,1,2024,1745.0,0.5497200113950308,16.1,0.0,0.0
1685,2024-08-14,25349,8,2,2024,1745.0,0.549874638541127,17.6,0.0,0.0
1686,2024-08-15,15460,8,3,2024,1746.0,0.5501064488176641,19.8,5.2,0.0
1687,2024-08-16,22756,8,4,2024,1746.0,0.5504020013712324,19.9,27.6,0.0
1688,2024-08-17,20764,8,5,2024,1746.0,0.5507522550032885,20.4,2.2,0.0
1689,2024-08-18,22456,8,6,2024,1745.0,0.551016916884076,19.3,0.0,0.0
1690,2024-08-19,21137,8,0,2024,1746.0,0.5512785974431201,17.9,0.0,0.0
1691,2024-08-20,22881,8,1,2024,1746.0,0.5515243304202628,15.7,0.0,0.0
1692,2024-08-21,23946,8,2,2024,1746.0,0.5516739015779016,11.9,0.0,0.0
1693,2024-08-22,23673,8,3,2024,1747.0,0.5517986054112597,11.1,0.0,0.0
1694,2024-08-23,25493,8,4,2024,1748.0,0.5520706632705035,12.5,0.0,0.0
1695,2024-08-24,30322,8,5,2024,1749.0,0.5522997686130622,15.7,0.0,0.0
1696,2024-08-25,24819,8,6,2024,1751.0,0.5525779895012881,21.6,0.0,0.0
1697,2024-08-26,20954,8,0,2024,1751.0,0.5528214717159514,24.7,0.0,0.0
1698,2024-08-27,19463,8,1,2024,1751.0,0.5530747063649271,22.6,45.2,0.0
1699,2024-08-28,23721,8,2,2024,1750.0,0.5532662861017958,21.6,10.2,0.0
1700,2024-08-29,25463,8,3,2024,1750.0,0.5534658371923967,21.7,0.0,0.0
1701,2024-08-30,23434,8,4,2024,1752.0,0.5536865200318879,21.9,0.2,0.0
1702,2024-08-31,30272,8,5,2024,1752.0,0.5538518912083515,16.1,0.0,0.0
1703,2024-09-01,28368,9,6,2024,1751.0,0.5537278974763795,16.8,0.0,0.0
1704,2024-09-02,25214,9,0,2024,1750.0,0.553641353821314,16.1,0.0,0.0
1705,2024-09-03,24141,9,1,2024,1750.0,0.5534845266186881,12.8,0.0,0.0
1706,2024-09-04,25391,9,2,2024,1751.0,0.5532766350626306,12.5,0.0,0.0
1707,2024-09-05,23570,9,3,2024,1756.0,0.5531378716715669,16.4,0.1,0.0
